type,name,location,description,tags,image_url
hotel,Rasuwagadhi Fort,,,,"datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.1.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.10.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.2.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.3.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.4.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.5.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.6.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.7.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.8.jpeg,datasets/project_imgfold/project_images\Rasuwagadhi Fort\Rasuwagadhi Fort 1.9.jpeg"
hotel,Ratnanagar,,,,"datasets/project_imgfold/project_images\Ratnanagar\download (1).jpeg,datasets/project_imgfold/project_images\Ratnanagar\download (2).jpeg,datasets/project_imgfold/project_images\Ratnanagar\download (3).jpeg,datasets/project_imgfold/project_images\Ratnanagar\download (4).jpeg,datasets/project_imgfold/project_images\Ratnanagar\download.jpeg"
hotel,Raut Gaun,,,,"datasets/project_imgfold/project_images\Raut Gaun\download (1).jpeg,datasets/project_imgfold/project_images\Raut Gaun\download (2).jpeg,datasets/project_imgfold/project_images\Raut Gaun\download (3).jpeg,datasets/project_imgfold/project_images\Raut Gaun\download (5).jpeg,datasets/project_imgfold/project_images\Raut Gaun\download.jpeg"
hotel,Rauta,,,,"datasets/project_imgfold/project_images\Rauta\download (1).jpeg,datasets/project_imgfold/project_images\Rauta\download (2).jpeg,datasets/project_imgfold/project_images\Rauta\download (3).jpeg,datasets/project_imgfold/project_images\Rauta\download (4).jpeg,datasets/project_imgfold/project_images\Rauta\download.jpeg"
hotel,Rauteli Lake,,,,"datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.1.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.10.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.2.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.3.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.4.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.5.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.6.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.7.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.8.jpeg,datasets/project_imgfold/project_images\Rauteli Lake\Rauteli Lake 1.9.jpeg"
hotel,Raxaul  Bhitthamore Border,,,,"datasets/project_imgfold/project_images\Raxaul  Bhitthamore Border\download (1).jpeg,datasets/project_imgfold/project_images\Raxaul  Bhitthamore Border\download (4).jpeg,datasets/project_imgfold/project_images\Raxaul  Bhitthamore Border\download.jpeg,datasets/project_imgfold/project_images\Raxaul  Bhitthamore Border\images (1).jpeg,datasets/project_imgfold/project_images\Raxaul  Bhitthamore Border\images.jpeg"
hotel,Rhododendron Bloom Spots,,,,"datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.1.jpeg,datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.10.jpeg,datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.2.jpeg,datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.3.jpeg,datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.4.jpeg,datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.5.jpeg,datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.7.jpeg,datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.8.jpeg,datasets/project_imgfold/project_images\Rhododendron Bloom Spots\Rhododendron Bloom Spots 1.9.jpeg"
hotel,Rolling Batase Hills,,,,"datasets/project_imgfold/project_images\Rolling Batase Hills\download (1).jpeg,datasets/project_imgfold/project_images\Rolling Batase Hills\download (2).jpeg,datasets/project_imgfold/project_images\Rolling Batase Hills\download (3).jpeg,datasets/project_imgfold/project_images\Rolling Batase Hills\download (4).jpeg,datasets/project_imgfold/project_images\Rolling Batase Hills\download.jpeg"
hotel,Rolwaling Valley,,,,"datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.1.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.10.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.2.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.3.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.4.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.5.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.6.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.7.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.8.jpeg,datasets/project_imgfold/project_images\Rolwaling Valley\Rolwaling Valley 1.9.jpeg"
hotel,Ruby Valley,,,,"datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.1.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.10.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.2.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.3.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.4.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.5.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.6.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.7.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.8.jpeg,datasets/project_imgfold/project_images\Ruby Valley\Ruby Valley 1.9.jpeg"
hotel,Rudrapur,,,,"datasets/project_imgfold/project_images\Rudrapur\download (1).jpeg,datasets/project_imgfold/project_images\Rudrapur\download (2).jpeg,datasets/project_imgfold/project_images\Rudrapur\download (3).jpeg,datasets/project_imgfold/project_images\Rudrapur\download (4).jpeg,datasets/project_imgfold/project_images\Rudrapur\download.jpeg"
hotel,Rujikhola,,,,"datasets/project_imgfold/project_images\Rujikhola\download (1).jpeg,datasets/project_imgfold/project_images\Rujikhola\download (2).jpeg,datasets/project_imgfold/project_images\Rujikhola\download (3).jpeg,datasets/project_imgfold/project_images\Rujikhola\download (4).jpeg,datasets/project_imgfold/project_images\Rujikhola\download.jpeg"
hotel,Rukma,,,,"datasets/project_imgfold/project_images\Rukma\download (1).jpeg,datasets/project_imgfold/project_images\Rukma\download (2).jpeg,datasets/project_imgfold/project_images\Rukma\download (3).jpeg,datasets/project_imgfold/project_images\Rukma\download (4).jpeg,datasets/project_imgfold/project_images\Rukma\download.jpeg"
hotel,Rungsung,,,,"datasets/project_imgfold/project_images\Rungsung\download (1).jpeg,datasets/project_imgfold/project_images\Rungsung\download (2).jpeg,datasets/project_imgfold/project_images\Rungsung\download (3).jpeg,datasets/project_imgfold/project_images\Rungsung\download (4).jpeg,datasets/project_imgfold/project_images\Rungsung\download.jpeg"
hotel,Rupa Lake,,,,"datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.1.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.10.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.2.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.3.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.4.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.5.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.6.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.7.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.8.jpeg,datasets/project_imgfold/project_images\Rupa Lake\Rupa Lake 1.9.jpeg"
hotel,Rupandehi,,,,"datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.1.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.10.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.2.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.3.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.4.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.5.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.6.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.7.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.8.jpeg,datasets/project_imgfold/project_images\Rupandehi\Rupandehi 1.9.jpeg"
hotel,Rupandehi Traditional Villages,,,,"datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.1.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.10.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.2.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.3.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.4.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.5.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.6.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.7.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.8.jpeg,datasets/project_imgfold/project_images\Rupandehi Traditional Villages\Rupandehi Traditional Villages 1.9.jpeg"
hotel,Ryale,,,,"datasets/project_imgfold/project_images\Ryale\download (1).jpeg,datasets/project_imgfold/project_images\Ryale\download (2).jpeg,datasets/project_imgfold/project_images\Ryale\download (3).jpeg,datasets/project_imgfold/project_images\Ryale\download.jpeg,datasets/project_imgfold/project_images\Ryale\images.jpeg"
hotel,Sabha Pokhari,,,,"datasets/project_imgfold/project_images\Sabha Pokhari\download (1).jpeg,datasets/project_imgfold/project_images\Sabha Pokhari\download (2).jpeg,datasets/project_imgfold/project_images\Sabha Pokhari\download (3).jpeg,datasets/project_imgfold/project_images\Sabha Pokhari\download (5).jpeg,datasets/project_imgfold/project_images\Sabha Pokhari\download.jpeg"
hotel,Sabhapokhari,,,,"datasets/project_imgfold/project_images\Sabhapokhari\download (1).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (10).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (2).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (3).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (4).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (5).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (6).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (7).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (8).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download (9).jpeg,datasets/project_imgfold/project_images\Sabhapokhari\download.jpeg"
hotel,Sahare,,,,"datasets/project_imgfold/project_images\Sahare\download (1).jpeg,datasets/project_imgfold/project_images\Sahare\download (2).jpeg,datasets/project_imgfold/project_images\Sahare\download (3).jpeg,datasets/project_imgfold/project_images\Sahare\download (4).jpeg,datasets/project_imgfold/project_images\Sahare\download.jpeg"
hotel,Sai Man Basti,,,,"datasets/project_imgfold/project_images\Sai Man Basti\download (1).jpeg,datasets/project_imgfold/project_images\Sai Man Basti\download (2).jpeg,datasets/project_imgfold/project_images\Sai Man Basti\download (5).jpeg,datasets/project_imgfold/project_images\Sai Man Basti\download.jpeg,datasets/project_imgfold/project_images\Sai Man Basti\images.jpeg"
hotel,Sailung,,,,"datasets/project_imgfold/project_images\Sailung\Sailung 1.1.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.10.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.2.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.3.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.4.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.5.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.6.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.7.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.8.jpeg,datasets/project_imgfold/project_images\Sailung\Sailung 1.9.jpeg"
hotel,Saipal,,,,"datasets/project_imgfold/project_images\Saipal\download (1).jpeg,datasets/project_imgfold/project_images\Saipal\download (2).jpeg,datasets/project_imgfold/project_images\Saipal\download (3).jpeg,datasets/project_imgfold/project_images\Saipal\download (5).jpeg,datasets/project_imgfold/project_images\Saipal\download.jpeg"
hotel,Sakala,,,,"datasets/project_imgfold/project_images\Sakala\download (1).jpeg,datasets/project_imgfold/project_images\Sakala\download (2).jpeg,datasets/project_imgfold/project_images\Sakala\download (3).jpeg,datasets/project_imgfold/project_images\Sakala\download (4).jpeg,datasets/project_imgfold/project_images\Sakala\download.jpeg"
hotel,Sakarpura,,,,"datasets/project_imgfold/project_images\Sakarpura\download (1).jpeg,datasets/project_imgfold/project_images\Sakarpura\download (2).jpeg,datasets/project_imgfold/project_images\Sakarpura\download (3).jpeg,datasets/project_imgfold/project_images\Sakarpura\download (5).jpeg,datasets/project_imgfold/project_images\Sakarpura\download.jpeg"
hotel,Sakhubani,,,,"datasets/project_imgfold/project_images\Sakhubani\download (1).jpeg,datasets/project_imgfold/project_images\Sakhubani\download (2).jpeg,datasets/project_imgfold/project_images\Sakhubani\download (3).jpeg,datasets/project_imgfold/project_images\Sakhubani\download (4).jpeg,datasets/project_imgfold/project_images\Sakhubani\download.jpeg"
hotel,Sakhuwa Dhamaura,,,,"datasets/project_imgfold/project_images\Sakhuwa Dhamaura\download (1).jpeg,datasets/project_imgfold/project_images\Sakhuwa Dhamaura\download (2).jpeg,datasets/project_imgfold/project_images\Sakhuwa Dhamaura\download (4).jpeg,datasets/project_imgfold/project_images\Sakhuwa Dhamaura\download.jpeg,datasets/project_imgfold/project_images\Sakhuwa Dhamaura\images.jpeg"
hotel,Sakhuwanankarkatti,,,,"datasets/project_imgfold/project_images\Sakhuwanankarkatti\download (1).jpeg,datasets/project_imgfold/project_images\Sakhuwanankarkatti\download (2).jpeg,datasets/project_imgfold/project_images\Sakhuwanankarkatti\download (3).jpeg,datasets/project_imgfold/project_images\Sakhuwanankarkatti\download (5).jpeg,datasets/project_imgfold/project_images\Sakhuwanankarkatti\download.jpeg"
hotel,Saldang,,,,"datasets/project_imgfold/project_images\Saldang\download (1).jpeg,datasets/project_imgfold/project_images\Saldang\download (2).jpeg,datasets/project_imgfold/project_images\Saldang\download (3).jpeg,datasets/project_imgfold/project_images\Saldang\download (5).jpeg,datasets/project_imgfold/project_images\Saldang\download.jpeg"
hotel,Salhesh Botanical Garden,,,,"datasets/project_imgfold/project_images\Salhesh Botanical Garden\Salhesh Botanical Garden 1.1.jpeg,datasets/project_imgfold/project_images\Salhesh Botanical Garden\Salhesh Botanical Garden 1.2.jpeg,datasets/project_imgfold/project_images\Salhesh Botanical Garden\Salhesh Botanical Garden 1.3.jpeg,datasets/project_imgfold/project_images\Salhesh Botanical Garden\Salhesh Botanical Garden 1.4.jpeg,datasets/project_imgfold/project_images\Salhesh Botanical Garden\Salhesh Botanical Garden 1.5.jpeg"
hotel,Salinadi Temple,,,,"datasets/project_imgfold/project_images\Salinadi Temple\download (1).jpeg,datasets/project_imgfold/project_images\Salinadi Temple\download (2).jpeg,datasets/project_imgfold/project_images\Salinadi Temple\download (3).jpeg,datasets/project_imgfold/project_images\Salinadi Temple\download (4).jpeg,datasets/project_imgfold/project_images\Salinadi Temple\download.jpeg"
hotel,Salle Panuati,,,,"datasets/project_imgfold/project_images\Salle Panuati\download (1).jpeg,datasets/project_imgfold/project_images\Salle Panuati\download (2).jpeg,datasets/project_imgfold/project_images\Salle Panuati\download (3).jpeg,datasets/project_imgfold/project_images\Salle Panuati\download (5).jpeg,datasets/project_imgfold/project_images\Salle Panuati\download.jpeg"
hotel,Salme,,,,"datasets/project_imgfold/project_images\Salme\download (1).jpeg,datasets/project_imgfold/project_images\Salme\download (2).jpeg,datasets/project_imgfold/project_images\Salme\download (3).jpeg,datasets/project_imgfold/project_images\Salme\download (5).jpeg,datasets/project_imgfold/project_images\Salme\download.jpeg"
hotel,Salyan,,,,"datasets/project_imgfold/project_images\Salyan\Salyan 1.1.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.10.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.2.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.3.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.4.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.5.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.6.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.7.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.8.jpeg,datasets/project_imgfold/project_images\Salyan\Salyan 1.9.jpeg"
hotel,Salyankot,,,,"datasets/project_imgfold/project_images\Salyankot\download (1).jpeg,datasets/project_imgfold/project_images\Salyankot\download (2).jpeg,datasets/project_imgfold/project_images\Salyankot\download (3).jpeg,datasets/project_imgfold/project_images\Salyankot\download (4).jpeg,datasets/project_imgfold/project_images\Salyankot\download.jpeg"
hotel,Samakhusi,,,,"datasets/project_imgfold/project_images\Samakhusi\download (1).jpeg,datasets/project_imgfold/project_images\Samakhusi\download (2).jpeg,datasets/project_imgfold/project_images\Samakhusi\download (3).jpeg,datasets/project_imgfold/project_images\Samakhusi\download (4).jpeg,datasets/project_imgfold/project_images\Samakhusi\download.jpeg"
hotel,Samalbung,,,,"datasets/project_imgfold/project_images\Samalbung\download (1).jpeg,datasets/project_imgfold/project_images\Samalbung\download (2).jpeg,datasets/project_imgfold/project_images\Samalbung\download (3).jpeg,datasets/project_imgfold/project_images\Samalbung\download (4).jpeg,datasets/project_imgfold/project_images\Samalbung\download.jpeg"
hotel,Sanba,,,,"datasets/project_imgfold/project_images\Sanba\download (1).jpeg,datasets/project_imgfold/project_images\Sanba\download (2).jpeg,datasets/project_imgfold/project_images\Sanba\download (3).jpeg,datasets/project_imgfold/project_images\Sanba\download (5).jpeg,datasets/project_imgfold/project_images\Sanba\download.jpeg"
hotel,Sandakpur,,,,"datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.1.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.10.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.2.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.3.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.4.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.5.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.6.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.7.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.8.jpeg,datasets/project_imgfold/project_images\Sandakpur\Sandakpur 1.9.jpeg"
hotel,Sangachok Village,,,,"datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.1.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.10.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.2.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.3.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.4.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.5.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.6.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.7.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.8.jpeg,datasets/project_imgfold/project_images\Sangachok Village\Sangachok Village 1.9.jpeg"
hotel,Sangkosh,,,,"datasets/project_imgfold/project_images\Sangkosh\download (1).jpeg,datasets/project_imgfold/project_images\Sangkosh\download (2).jpeg,datasets/project_imgfold/project_images\Sangkosh\download (3).jpeg,datasets/project_imgfold/project_images\Sangkosh\download (4).jpeg,datasets/project_imgfold/project_images\Sangkosh\download.jpeg"
hotel,Sangrampur,,,,"datasets/project_imgfold/project_images\Sangrampur\download (1).jpeg,datasets/project_imgfold/project_images\Sangrampur\download (2).jpeg,datasets/project_imgfold/project_images\Sangrampur\download (3).jpeg,datasets/project_imgfold/project_images\Sangrampur\download (5).jpeg,datasets/project_imgfold/project_images\Sangrampur\download.jpeg"
hotel,Sangu,,,,"datasets/project_imgfold/project_images\Sangu\download (1).jpeg,datasets/project_imgfold/project_images\Sangu\download (2).jpeg,datasets/project_imgfold/project_images\Sangu\download (3).jpeg,datasets/project_imgfold/project_images\Sangu\download (4).jpeg,datasets/project_imgfold/project_images\Sangu\download (5).jpeg,datasets/project_imgfold/project_images\Sangu\download (6).jpeg,datasets/project_imgfold/project_images\Sangu\download (7).jpeg,datasets/project_imgfold/project_images\Sangu\download (8).jpeg,datasets/project_imgfold/project_images\Sangu\download (9).jpeg,datasets/project_imgfold/project_images\Sangu\download.jpeg"
hotel,Sanja Valley,,,,"datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.1.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.10.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.2.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.3.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.4.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.5.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.6.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.7.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.8.jpeg,datasets/project_imgfold/project_images\Sanja Valley\Sanja Valley 1.9.jpeg"
hotel,Sankhu,,,,"datasets/project_imgfold/project_images\Sankhu\Sankhu 1.1.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.10.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.2.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.3.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.4.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.5.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.6.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.7.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.8.jpeg,datasets/project_imgfold/project_images\Sankhu\Sankhu 1.9.jpeg"
hotel,Sankhuwasabha Micro Waterfall,,,,"datasets/project_imgfold/project_images\Sankhuwasabha Micro Waterfall\Sankhuwasabha Micro Waterfall 1.1.jpeg,datasets/project_imgfold/project_images\Sankhuwasabha Micro Waterfall\Sankhuwasabha Micro Waterfall 1.2.jpeg,datasets/project_imgfold/project_images\Sankhuwasabha Micro Waterfall\Sankhuwasabha Micro Waterfall 1.3.jpeg,datasets/project_imgfold/project_images\Sankhuwasabha Micro Waterfall\Sankhuwasabha Micro Waterfall 1.4.jpeg,datasets/project_imgfold/project_images\Sankhuwasabha Micro Waterfall\Sankhuwasabha Micro Waterfall 1.5.jpeg,datasets/project_imgfold/project_images\Sankhuwasabha Micro Waterfall\Sankhuwasabha Micro Waterfall 1.6.jpeg,datasets/project_imgfold/project_images\Sankhuwasabha Micro Waterfall\Sankhuwasabha Micro Waterfall 1.7.jpeg,datasets/project_imgfold/project_images\Sankhuwasabha Micro Waterfall\Sankhuwasabha Micro Waterfall 1.8.jpeg"
hotel,Sanowangthali,,,,"datasets/project_imgfold/project_images\Sanowangthali\download (1).jpeg,datasets/project_imgfold/project_images\Sanowangthali\download (2).jpeg,datasets/project_imgfold/project_images\Sanowangthali\download (3).jpeg,datasets/project_imgfold/project_images\Sanowangthali\download (4).jpeg,datasets/project_imgfold/project_images\Sanowangthali\download.jpeg"
hotel,Sansari Devi Temple,,,,"datasets/project_imgfold/project_images\Sansari Devi Temple\download (1).jpeg,datasets/project_imgfold/project_images\Sansari Devi Temple\download (2).jpeg,datasets/project_imgfold/project_images\Sansari Devi Temple\download (3).jpeg,datasets/project_imgfold/project_images\Sansari Devi Temple\download (4).jpeg,datasets/project_imgfold/project_images\Sansari Devi Temple\download.jpeg"
hotel,Santhakra,,,,"datasets/project_imgfold/project_images\Santhakra\download (1).jpeg,datasets/project_imgfold/project_images\Santhakra\download (10).jpeg,datasets/project_imgfold/project_images\Santhakra\download (2).jpeg,datasets/project_imgfold/project_images\Santhakra\download (3).jpeg,datasets/project_imgfold/project_images\Santhakra\download.jpeg,datasets/project_imgfold/project_images\Santhakra\download.png"
hotel,Saping,,,,"datasets/project_imgfold/project_images\Saping\download (1).jpeg,datasets/project_imgfold/project_images\Saping\download (2).jpeg,datasets/project_imgfold/project_images\Saping\download (3).jpeg,datasets/project_imgfold/project_images\Saping\download (4).jpeg,datasets/project_imgfold/project_images\Saping\download.jpeg"
hotel,Saptakoshi,,,,"datasets/project_imgfold/project_images\Saptakoshi\download (1).jpeg,datasets/project_imgfold/project_images\Saptakoshi\download (2).jpeg,datasets/project_imgfold/project_images\Saptakoshi\download (3).jpeg,datasets/project_imgfold/project_images\Saptakoshi\download (4).jpeg,datasets/project_imgfold/project_images\Saptakoshi\download.jpeg"
hotel,Sapteshwor,,,,"datasets/project_imgfold/project_images\Sapteshwor\download (1).jpeg,datasets/project_imgfold/project_images\Sapteshwor\download (2).jpeg,datasets/project_imgfold/project_images\Sapteshwor\download (3).jpeg,datasets/project_imgfold/project_images\Sapteshwor\download (5).jpeg,datasets/project_imgfold/project_images\Sapteshwor\download.jpeg"
hotel,Saramthali,,,,"datasets/project_imgfold/project_images\Saramthali\download (1).jpeg,datasets/project_imgfold/project_images\Saramthali\download (2).jpeg,datasets/project_imgfold/project_images\Saramthali\download (3).jpeg,datasets/project_imgfold/project_images\Saramthali\download (5).jpeg,datasets/project_imgfold/project_images\Saramthali\download.jpeg"
